game_date,away_team,home_team,predicted_total,actual_total,error,abs_error,consistency_home,consistency_away,ceil_home,ceil_away
2025-12-24,BKN,PHI,218.96094171887495,220,-1.039058281125051,1.039058281125051,7.078135347674555,15.881855475143116,235.0,220.0
2025-12-24,CHI,ATL,280.2922413331903,249,31.292241333190304,31.292241333190304,30.170625891198657,21.78200072434935,302.0,302.0
2025-12-24,NOP,CLE,252.00267247596292,259,-6.997327524037075,6.997327524037075,5.738757124441958,12.203824537141353,271.0,259.0
2025-12-24,MIL,IND,209.79376187323805,205,4.793761873238054,4.793761873238054,17.65597160547483,5.930148958219065,237.0,216.0
2025-12-24,TOR,MIA,209.44768884872965,203,6.447688848729655,6.447688848729655,24.459490319028866,13.270267518026907,257.0,216.0
2025-12-24,DEN,DAL,253.15442537393,261,-7.845574626070004,7.845574626070004,13.451146171733223,16.59451047117021,261.0,261.0
2025-12-24,NYK,MIN,222.94168172652505,219,3.9416817265250472,3.9416817265250472,8.262364471909155,14.966629547095765,219.0,257.0
2025-12-24,OKC,SAS,232.94779915761234,240,-7.052200842387663,7.052200842387663,7.023769168568493,9.40744386111339,240.0,240.0
2025-12-24,LAL,PHX,222.93550163328393,240,-17.064498366716066,17.064498366716066,19.513243366151784,38.38923460207736,240.0,278.0
2025-12-24,POR,ORL,218.41479955251341,216,2.414799552513415,2.414799552513415,18.56789343643125,11.110055505411903,255.0,216.0
2025-12-24,LAC,HOU,228.43824688184276,236,-7.561753118157242,7.561753118157242,14.772722610721875,20.577495798403977,261.0,236.0
2025-12-25,CLE,NYK,251.48014952474202,250,1.4801495247420178,1.4801495247420178,15.196490822993752,5.902918298980975,257.0,271.0
2025-12-25,SAS,OKC,232.76857318506273,219,13.768573185062735,13.768573185062735,9.879271228182775,6.275171533733382,240.0,240.0
2025-12-25,DAL,GSW,229.89081625192696,242,-12.109183748073036,12.109183748073036,14.883249346534214,14.505171491574997,235.0,261.0
2025-12-25,HOU,LAL,232.9920995200945,215,17.992099520094513,17.992099520094513,35.04283093587046,12.743625857659195,278.0,249.0
2025-12-25,MIN,DEN,225.74562543621605,280,-54.254374563783955,54.254374563783955,17.32820436937038,8.262364471909155,261.0,219.0
2025-12-25,GSW,DAL,236.30012450422123,242,-5.69987549577877,5.69987549577877,14.177055014666795,13.85680739243752,261.0,242.0
2025-12-25,OKC,SAS,233.80135903229183,219,14.801359032291828,14.801359032291828,7.400450436741447,9.879271228182775,240.0,240.0
2025-12-25,NYK,CLE,248.6126248631271,250,-1.3873751368728904,1.3873751368728904,7.400450436741447,16.602877929911898,271.0,257.0
2025-12-25,LAL,HOU,236.70212661338502,215,21.70212661338502,21.70212661338502,12.931013537658643,30.412168617183486,249.0,278.0
2025-12-25,DEN,MIN,266.9328353389031,280,-13.06716466109691,13.06716466109691,22.959142453981645,16.658664745744513,280.0,280.0
2025-12-26,MIN,DEN,272.7706953824563,280,-7.229304617543676,7.229304617543676,12.795832654944084,30.054764828374367,280.0,280.0
2025-12-26,HOU,LAL,226.55755933413087,215,11.557559334130872,11.557559334130872,23.099783548769455,13.114877048604,240.0,249.0
2025-12-26,LAL,HOU,225.8164073912919,215,10.816407391291904,10.816407391291904,14.033293744995625,21.472462985569837,249.0,240.0
2025-12-26,DEN,MIN,273.6556754535595,280,-6.344324546440475,6.344324546440475,33.51367879935992,13.533908033774527,280.0,280.0
2025-12-26,LAC,POR,217.44144966697968,222,-4.558550333020321,4.558550333020321,9.879271228182775,21.588062544944705,216.0,236.0
2025-12-26,DET,UTA,237.91543557479162,260,-22.084564425208384,22.084564425208384,8.495750571772794,29.246842184717615,265.0,263.0
2025-12-26,PHI,CHI,247.62047291506389,211,36.620472915063885,36.620472915063885,20.608520352298733,7.321202087089251,302.0,235.0
2025-12-26,MIL,MEM,223.96223825292697,229,-5.037761747073034,5.037761747073034,20.584784024451977,5.146735750831676,265.0,216.0
2025-12-26,PHX,NOP,239.7172472728946,223,16.71724727289461,16.71724727289461,13.222875800840166,17.23820047323837,259.0,240.0
2025-12-26,MIA,ATL,234.8686955578381,237,-2.1313044421619054,2.1313044421619054,28.72261981242117,25.266578715766013,302.0,257.0
2025-12-26,BOS,IND,218.40552664314086,262,-43.59447335685914,43.59447335685914,15.32753513560916,18.325452851763913,237.0,245.0
2025-12-26,CHA,ORL,228.13622347537677,225,3.1362234753767666,3.1362234753767666,16.239868636578727,28.73634941633641,255.0,271.0
2025-12-26,TOR,WAS,228.4454719302791,255,-26.554528069720902,26.554528069720902,6.811754546370561,12.245634142646741,252.0,208.0
2025-12-26,NOP,PHX,235.57163040069034,223,12.571630400690339,12.571630400690339,13.324997394204456,14.683323874382122,240.0,259.0
2025-12-26,POR,LAC,215.83545636414522,222,-6.164543635854784,6.164543635854784,21.55123095221142,8.181958472422385,236.0,222.0
2025-12-26,ORL,CHA,228.14661270472772,225,3.1466127047277155,3.1466127047277155,25.192812026008088,12.181953866272847,271.0,255.0
2025-12-26,ATL,MIA,230.83838559819304,237,-6.161614401806958,6.161614401806958,23.79915964902963,29.061046857338855,257.0,302.0
2025-12-26,IND,BOS,225.29524662730438,262,-36.70475337269562,36.70475337269562,22.173307275991903,21.335676954601443,262.0,262.0
2025-12-26,CHI,PHI,224.5243959019462,211,13.524395901946207,13.524395901946207,8.809086218218097,26.692487499086496,235.0,302.0
2025-12-26,UTA,DET,255.27612954024642,260,-4.723870459753584,4.723870459753584,28.36194633659686,8.59004591890456,263.0,265.0
2025-12-26,MEM,MIL,227.64316328325998,229,-1.3568367167400197,1.3568367167400197,8.433399209228876,21.02088908152502,229.0,265.0
2025-12-26,WAS,TOR,239.1906944201851,255,-15.80930557981489,15.80930557981489,21.365860619221497,8.366600265340756,255.0,255.0
2025-12-27,PHI,CHI,230.70453015678657,211,19.704530156786575,19.704530156786575,30.736153160587794,9.919677414109795,302.0,235.0
2025-12-27,MIL,MEM,226.41838871515995,229,-2.5816112848400508,2.5816112848400508,21.172308959267212,10.583005244258363,265.0,229.0
2025-12-27,PHX,NOP,233.77355555694612,223,10.773555556946121,10.773555556946121,15.874507866387544,6.552353266829661,259.0,240.0
2025-12-27,DET,UTA,248.66857080281457,260,-11.331429197185429,11.331429197185429,8.651268372004445,25.84569596664017,265.0,263.0
2025-12-27,LAC,POR,216.00891027460955,222,-5.991089725390452,5.991089725390452,3.864367132317183,21.513819847819782,222.0,236.0
2025-12-27,BOS,IND,235.9218350033621,262,-26.078164996637895,26.078164996637895,25.72158626523644,25.319294355622684,262.0,262.0
2025-12-27,TOR,WAS,241.79753120177952,255,-13.20246879822048,13.20246879822048,8.844960900610772,26.719946773067413,255.0,255.0
2025-12-27,ATL,MIA,233.69107388402963,237,-3.3089261159703653,3.3089261159703653,23.36188729058031,27.995237690245343,257.0,302.0
2025-12-27,ORL,CHA,225.50192833038088,225,0.5019283303808777,0.5019283303808777,20.67311727286859,3.6147844564602556,271.0,225.0
2025-12-27,CHA,ORL,220.43334282513885,225,-4.566657174861149,4.566657174861149,4.163331998932265,19.94325282729308,225.0,271.0
2025-12-27,MIA,ATL,234.89219791499892,237,-2.107802085001083,2.107802085001083,26.817282984423805,22.885220849564316,302.0,257.0
2025-12-27,IND,BOS,241.99235407634103,262,-20.00764592365897,20.00764592365897,29.173046921202225,29.143323992525858,262.0,262.0
2025-12-27,CHI,PHI,224.98885675320793,211,13.988856753207926,13.988856753207926,9.919677414109795,33.486979227421784,235.0,302.0
2025-12-27,MEM,MIL,225.8147344736775,229,-3.185265526322496,3.185265526322496,12.038826077875424,20.596925336887868,229.0,265.0
2025-12-27,NOP,PHX,235.11279245288426,223,12.112792452884264,12.112792452884264,7.501111028818777,16.676330531624757,240.0,259.0
2025-12-27,UTA,DET,252.14856604803037,260,-7.851433951969625,7.851433951969625,24.049948024891865,7.964504588066563,263.0,265.0
2025-12-27,POR,LAC,216.8829839681954,222,-5.11701603180461,5.11701603180461,19.804881553125565,4.115013163202923,236.0,222.0
2025-12-27,SAC,DAL,238.61159517409357,220,18.611595174093566,18.611595174093566,13.801771222886174,28.189832682487964,261.0,263.0
2025-12-27,WAS,TOR,244.86997059793177,255,-10.130029402068232,10.130029402068232,27.644569488820444,9.666091936937768,255.0,255.0
2025-12-27,DAL,SAC,245.01714117861206,220,25.017141178612064,25.017141178612064,28.984478604936125,15.529183995160711,263.0,261.0
2025-12-27,ATL,NYK,240.40946290918444,253,-12.590537090815559,12.590537090815559,17.35383403042554,25.5116531107736,257.0,302.0
2025-12-27,MIA,IND,238.6444607677295,258,-19.3555392322705,19.3555392322705,30.757835496738785,22.366641828103447,262.0,257.0
2025-12-27,CHI,MIL,221.6123076530186,215,6.612307653018604,6.612307653018604,12.761051854939092,35.24895585530001,229.0,302.0
2025-12-27,HOU,CLE,246.49853739968057,217,29.498537399680572,29.498537399680572,8.48528137423857,14.006347767272445,271.0,249.0
2025-12-27,MIN,BKN,218.14372536758464,230,-11.856274632415364,11.856274632415364,16.725230441860386,34.8035758060704,220.0,280.0
2025-12-27,SAS,UTA,235.84852928967098,241,-5.151470710329022,5.151470710329022,6.94742158406028,8.342661445845684,265.0,240.0
2025-12-27,ORL,DEN,238.05234922532173,253,-14.947650774678266,14.947650774678266,13.3566462856512,4.491968140779471,280.0,225.0
2025-12-27,CLE,HOU,233.95100541918953,217,16.951005419189528,16.951005419189528,12.840906856172149,15.987495113369073,249.0,271.0
2025-12-27,MIL,CHI,224.73803926803686,215,9.738039268036857,9.738039268036857,29.762205712764114,12.139924949429375,302.0,229.0
2025-12-27,IND,MIA,246.4751426507729,258,-11.52485734922709,11.52485734922709,22.51542681017716,30.452877988422998,258.0,262.0
2025-12-27,NYK,ATL,243.26667994669987,253,-9.733320053300133,9.733320053300133,19.416201711171237,17.902203464626606,302.0,257.0
2025-12-27,DEN,ORL,251.57876995213934,253,-1.4212300478606608,1.4212300478606608,11.286176402031726,12.527303514058136,253.0,280.0
2025-12-27,BKN,MIN,220.61878035841346,230,-9.38121964158654,9.38121964158654,32.57282439225817,18.59539967004982,280.0,230.0
2025-12-27,UTA,SAS,240.16835190030864,241,-0.831648099691364,0.831648099691364,8.563488385776752,8.717797887081348,241.0,265.0
2025-12-28,OKC,PHI,227.0852861886322,233,-5.91471381136779,5.91471381136779,9.252026804976301,9.879271228182775,235.0,240.0
2025-12-28,MEM,WAS,246.20339845621834,228,18.203398456218338,18.203398456218338,10.01332445627658,19.977765418362264,255.0,265.0
2025-12-28,BOS,POR,220.0506631705465,222,-1.9493368294535003,1.9493368294535003,4.087922591134904,31.563692221707317,222.0,262.0
2025-12-28,PHI,OKC,224.6331585032809,233,-8.366841496719104,8.366841496719104,9.672986439909169,8.891943919451284,240.0,235.0
2025-12-28,GSW,TOR,229.30401463321618,268,-38.695985366783816,38.695985366783816,29.851670342247555,10.840254199561517,255.0,242.0
2025-12-28,UTA,SAS,239.574983734412,241,-1.425016265587999,1.425016265587999,8.75848794662133,9.640193635676274,241.0,265.0
2025-12-28,BKN,MIN,230.828558935076,230,0.8285589350759892,0.8285589350759892,29.908007103263984,19.82815058333872,280.0,230.0
2025-12-28,CLE,HOU,225.20464525963945,217,8.204645259639449,8.204645259639449,10.528268824666496,19.34941859591652,236.0,271.0
2025-12-28,MIL,CHI,223.89541906936887,215,8.89541906936887,8.89541906936887,18.997075798366676,11.345091939297411,249.0,229.0
2025-12-28,IND,MIA,242.84649050181199,258,-15.153509498188015,15.153509498188015,22.66274475874447,28.78734289772349,258.0,262.0
2025-12-28,ATL,NYK,243.64522948535867,253,-9.35477051464133,9.35477051464133,17.883574089712106,7.055336829505575,257.0,253.0
2025-12-28,DEN,ORL,252.21025698593485,253,-0.7897430140651522,0.7897430140651522,14.263005760825218,13.150411907363713,253.0,280.0
2025-12-28,PHX,NOP,229.98282015065425,237,-7.017179849345752,7.017179849345752,17.389652095427326,8.148619514985345,259.0,240.0
2025-12-28,NYK,ATL,244.9789085235355,253,-8.021091476464505,8.021091476464505,7.411702458499892,17.491585278514798,253.0,257.0
2025-12-28,TOR,GSW,250.23316230302575,268,-17.76683769697425,17.76683769697425,16.399525738400012,28.55326406715857,268.0,268.0
2025-12-28,SAS,UTA,237.35958462332695,241,-3.6404153766730474,3.6404153766730474,10.443498775155128,8.929352346801718,265.0,241.0
2025-12-28,POR,BOS,219.24779685672428,222,-2.7522031432757217,2.7522031432757217,31.001792062897124,3.7771241264574114,262.0,222.0
2025-12-28,WAS,MEM,240.9164208083734,228,12.916420808373402,12.916420808373402,19.391865419408326,11.007573150638912,265.0,255.0
2025-12-28,MIN,BKN,225.31728788666348,230,-4.682712113336521,4.682712113336521,20.538581580365605,29.00976846971838,230.0,280.0
2025-12-28,HOU,CLE,226.1698591478158,217,9.1698591478158,9.1698591478158,20.697825972792405,9.768998583955948,271.0,236.0
2025-12-28,CHI,MIL,220.76382555226346,215,5.763825552263455,5.763825552263455,10.627009613872255,17.61438805825132,229.0,249.0
2025-12-28,MIA,IND,240.5544149422862,258,-17.4455850577138,17.4455850577138,26.762536003400974,22.703156902363453,262.0,258.0
2025-12-28,NOP,PHX,231.26217802308898,237,-5.737821976911022,5.737821976911022,8.248905651323966,17.23078640109035,240.0,259.0
2025-12-28,ORL,DEN,250.52763011346048,253,-2.472369886539525,2.472369886539525,12.318008497047456,15.881855475143114,280.0,253.0
2025-12-28,SAC,LAL,218.66280633509464,226,-7.337193664905357,7.337193664905357,19.383842068417017,24.653149449467463,240.0,263.0
2025-12-28,DET,LAC,225.97336983015654,211,14.973369830156543,14.973369830156543,17.32820436937038,20.91889098398861,236.0,263.0
2025-12-28,LAL,SAC,215.17578418949287,226,-10.824215810507127,10.824215810507127,25.10002213367771,16.465789450318567,263.0,240.0
2025-12-28,LAC,DET,224.6147673459542,211,13.614767345954192,13.614767345954192,21.130546609115438,14.323252268795505,263.0,236.0
2025-12-29,ORL,TOR,240.39130267169986,213,27.39130267169986,27.39130267169986,29.51760303427243,16.378848148348734,268.0,253.0
2025-12-29,LAL,SAC,227.70443897631216,226,1.7044389763121615,1.7044389763121615,19.129964860280207,11.802071381282563,263.0,240.0
2025-12-29,DET,LAC,225.41346153529256,211,14.413461535292555,14.413461535292555,10.057611821677925,24.166321836620302,236.0,263.0
2025-12-29,MIL,CHA,224.1524325486347,236,-11.847567451365308,11.847567451365308,17.918333255821164,9.743373816770724,271.0,229.0
2025-12-29,GSW,BKN,224.86828485150693,227,-2.131715148493072,2.131715148493072,20.78033258208882,19.90421507565113,230.0,268.0
2025-12-29,DEN,MIA,256.41669268028437,270,-13.58330731971563,13.58330731971563,21.214250975333645,12.937456387473457,258.0,280.0
2025-12-29,SAC,LAL,229.19864280975028,226,3.1986428097502824,3.1986428097502824,10.911767348448492,19.85754824297859,240.0,263.0
2025-12-29,MIN,CHI,232.3558451445714,237,-4.64415485542861,4.64415485542861,15.295605759679985,28.034898886130396,249.0,280.0
2025-12-29,PHX,WAS,232.81160027639424,216,16.811600276394245,16.811600276394245,11.843422928641308,8.342661445845684,255.0,240.0
2025-12-29,IND,HOU,226.38718018815013,245,-18.612819811849874,18.612819811849874,8.48528137423857,23.266571155486865,236.0,262.0
2025-12-29,ATL,OKC,232.75064861755152,269,-36.24935138244848,36.24935138244848,9.319036669336828,7.728734264634366,240.0,253.0
2025-12-29,LAC,DET,224.13734277849787,211,13.137342778497867,13.137342778497867,24.325569537697024,10.235558932792419,263.0,236.0
2025-12-29,POR,DAL,224.4257276934618,247,-22.574272306538205,22.574272306538205,16.98888525543163,3.794733192202055,261.0,222.0
2025-12-29,SAS,CLE,230.78108314435858,214,16.781083144358576,16.781083144358576,21.945386758952328,9.077444574328174,271.0,241.0
2025-12-29,OKC,ATL,258.0441530107321,269,-10.955846989267911,10.955846989267911,10.674996747332317,14.691267247359342,269.0,269.0
2025-12-29,NOP,NYK,240.12370698552434,255,-14.876293014475664,14.876293014475664,17.080202965226537,17.054162085674115,253.0,259.0
2025-12-29,HOU,IND,226.51434074252964,245,-18.48565925747036,18.48565925747036,17.613126418163876,10.58772874605314,262.0,245.0
2025-12-29,CHI,MIN,233.75824249935772,237,-3.2417575006422794,3.2417575006422794,26.517080449317106,13.097921802925667,280.0,249.0
2025-12-29,TOR,ORL,240.71567240739353,213,27.715672407393527,27.715672407393527,16.7759748847372,28.393269938099376,253.0,268.0
2025-12-29,MIA,DEN,260.1266531377589,270,-9.873346862241078,9.873346862241078,12.910374811669016,19.2067696398952,280.0,270.0
2025-12-29,BKN,GSW,228.8298113093578,227,1.8298113093578081,1.8298113093578081,20.09975124224178,15.973589313474776,268.0,230.0
2025-12-29,WAS,PHX,229.0729663991877,216,13.072966399187692,13.072966399187692,9.366607354497855,14.29102282320385,240.0,255.0
2025-12-29,CHA,MIL,224.6186473990672,236,-11.381352600932786,11.381352600932786,9.866328823044793,13.727911551126615,236.0,271.0
2025-12-29,DAL,POR,231.47590342977853,247,-15.524096570221474,15.524096570221474,8.994442728707543,15.901083121738736,247.0,261.0
2025-12-29,CLE,SAS,230.38121952603376,214,16.38121952603376,16.38121952603376,11.315672514015436,20.835066594565998,241.0,259.0
2025-12-29,NYK,NOP,242.64107982741837,255,-12.358920172581634,12.358920172581634,16.605220062779456,16.215219188568906,259.0,255.0
2025-12-30,SAC,LAC,228.4388347593939,221,7.438834759393899,7.438834759393899,9.720539536923292,20.27149065395373,236.0,263.0
2025-12-30,DET,LAL,225.94878741332758,234,-8.05121258667242,8.05121258667242,9.720539536923292,25.84569596664017,240.0,263.0
2025-12-30,BOS,UTA,244.81306955959374,248,-3.1869304404062575,3.1869304404062575,10.844353369380766,30.357865537616444,265.0,262.0
2025-12-30,PHI,MEM,225.4031138144802,275,-49.59688618551979,49.59688618551979,18.131923964838002,8.51143022320247,265.0,233.0
2025-12-30,NOP,NYK,243.99934218212232,255,-11.00065781787768,11.00065781787768,14.329456840136451,16.132782359737785,255.0,259.0
2025-12-30,POR,DAL,233.7553431470356,247,-13.244656852964397,13.244656852964397,15.578118557058737,11.43872564774785,261.0,247.0
2025-12-30,SAS,CLE,228.3921357088945,214,14.3921357088945,14.3921357088945,20.139513400278567,12.596295751794122,259.0,241.0
2025-12-30,OKC,ATL,249.35142233562533,269,-19.64857766437467,19.64857766437467,12.620970203945848,17.196898945255604,269.0,269.0
2025-12-30,HOU,IND,240.50325424614715,245,-4.496745753852849,4.496745753852849,6.599663291074443,12.263767773404712,262.0,245.0
2025-12-30,TOR,ORL,236.0845255667316,213,23.0845255667316,23.0845255667316,17.158088471621774,27.181693185753613,253.0,268.0
2025-12-30,CHI,MIN,230.52841341804134,237,-6.471586581958661,6.471586581958661,24.761978021869652,10.293471501663351,280.0,237.0
2025-12-30,GSW,BKN,226.77201924094328,227,-0.22798075905672022,0.22798075905672022,4.788875998951458,20.258331619360956,230.0,268.0
2025-12-30,CLE,SAS,225.0732700920741,214,11.073270092074097,11.073270092074097,13.201010062365176,18.22361105818493,241.0,259.0
2025-12-30,WAS,PHX,227.5519145207958,216,11.551914520795805,11.551914520795805,9.647106647418523,16.130027209455594,240.0,255.0
2025-12-30,CHA,MIL,225.47660778692352,236,-10.523392213076477,10.523392213076477,8.854377448471462,13.73398056727263,236.0,271.0
2025-12-30,IND,HOU,249.79719341280048,245,4.797193412800482,4.797193412800482,13.96662688936261,7.318925239860472,245.0,262.0
2025-12-30,MIN,CHI,228.64775971707923,237,-8.352240282920775,8.352240282920775,11.587349423689037,22.907786158131184,237.0,280.0
2025-12-30,ORL,TOR,232.4563937351415,213,19.45639373514149,19.45639373514149,25.87061825486374,18.22818330681,268.0,253.0
2025-12-30,DEN,MIA,257.9922112399772,270,-12.007788760022777,12.007788760022777,13.711309200802088,12.813187650923474,270.0,280.0
2025-12-30,PHX,WAS,227.5822959729001,216,11.582295972900113,11.582295972900113,17.552777557982097,9.252026804976301,255.0,240.0
2025-12-30,MIL,CHA,227.87933216688094,236,-8.120667833119057,8.120667833119057,5.437523946307424,9.47804480540862,236.0,236.0
