date,match,actual,pred,lower,upper,uncert,diff,skipped,status
2026-02-10,MIA vs UTA,226,225.6178274177549,208.35309902235244,251.99110955060945,43.63801052825701,0.3821725822450901,True,⚠️ SKIP
2026-02-10,ORL vs MIL,217,227.51940098628208,202.90284114361705,249.83105543276267,46.928214289145615,10.51940098628208,True,⚠️ SKIP
2026-02-10,MIN vs ATL,254,235.60940086675953,209.9072053546245,257.87003676132736,47.96283140670286,18.39059913324047,True,⚠️ SKIP
2026-02-10,NOP vs SAC,214,235.68890570031826,212.66577867580517,260.03344718390093,47.36766850809576,21.68890570031826,True,⚠️ SKIP
2026-02-10,GSW vs MEM,227,227.64868813657722,205.7911716023314,255.41163417389694,49.620462571565554,0.6486881365772206,True,⚠️ SKIP
2026-02-10,LAL vs OKC,229,229.5726844439818,204.49754643459312,254.68718558193495,50.189639147341836,0.5726844439818137,True,⚠️ SKIP
2026-02-10,POR vs PHI,253,239.77795664665777,209.89856641393465,255.49288613084607,45.59431971691143,13.22204335334223,True,⚠️ SKIP
2026-02-10,CHA vs DET,214,224.09461127469083,204.2968034373085,250.2175192454568,45.92071580814829,10.094611274690834,True,⚠️ SKIP
2026-02-10,DEN vs CLE,236,232.30764172461872,214.22845778320027,255.86927492856563,41.64081714536536,3.692358275381281,True,⚠️ SKIP
2026-02-10,BKN vs CHI,238,238.15953804830914,208.04816236963788,253.52821303416584,45.480050664527965,0.15953804830914464,True,⚠️ SKIP
