date,match,actual,pred,lower,upper,uncert,diff,skipped,status
2026-01-15,TOR vs IND,216,225.70194859170067,201.25763383632517,245.77754727329713,44.51991343697196,9.70194859170067,True,⚠️ SKIP
2026-01-15,ORL vs MEM,229,228.25005959209847,209.48868128105534,235.7903959565404,26.301714675485073,0.7499404079015335,False,✅ IN RANGE
2026-01-15,IND vs TOR,216,210.33896244143426,200.82918436066785,225.5313488236613,24.702164462993437,5.661037558565738,False,✅ IN RANGE
2026-01-15,DAL vs DEN,227,230.82322897166495,207.84687465160331,245.63592770138052,37.78905304977721,3.823228971664946,False,✅ IN RANGE
2026-01-15,NOP vs BKN,229,227.17670894697994,208.34086976251794,235.09624753341998,26.755377770902044,1.823291053020057,False,✅ IN RANGE
2026-01-15,SAC vs NYK,213,221.29339979761625,208.66504156295824,241.59486844695874,32.929826884000505,8.293399797616246,False,✅ IN RANGE
2026-01-15,LAC vs WAS,224,221.16295687609514,202.4981355374798,229.96733961068222,27.469204073202405,2.837043123904863,False,✅ IN RANGE
2026-01-15,PHI vs CLE,240,237.3415834408414,215.5176159000805,251.94337959984486,36.42576369976436,2.65841655915861,False,✅ IN RANGE
2026-01-15,CHI vs UTA,254,254.38195065340244,221.18822166206556,265.43320156156034,44.24497989949478,0.3819506534024413,True,⚠️ SKIP
2026-01-16,SAS vs MIL,220,219.82161387378895,200.42931546402198,236.83472699581165,36.40541153178967,0.178386126211052,False,✅ IN RANGE
2026-01-16,HOU vs OKC,202,227.01085719343627,202.56489841706417,247.15396589733282,44.58906748026865,25.010857193436266,True,⚠️ SKIP
2026-01-16,MIA vs BOS,233,229.5207409465823,206.87341393959878,240.30556595774718,33.4321520181484,3.4792590534177066,False,✅ IN RANGE
2026-01-16,DET vs PHX,213,212.9038670757067,195.6544106328501,231.7886154252097,36.13420479235961,0.09613292429330045,False,✅ IN RANGE
2026-01-16,DAL vs UTA,266,244.8976828944798,217.8039057615316,262.50939415404775,44.705488392516145,21.1023171055202,True,⚠️ SKIP
2026-01-16,GSW vs NYK,239,229.2437441662867,207.03141682631812,247.65677308039204,40.62535625407392,9.756255833713311,True,⚠️ SKIP
2026-01-16,LAL vs CHA,252,236.75432286889716,209.5213147657919,253.81042820852625,44.28911344273433,15.245677131102838,True,⚠️ SKIP
2026-01-16,POR vs ATL,218,225.61943758521332,204.98769547394826,248.11127428658725,43.12357881263898,7.619437585213319,True,⚠️ SKIP
2026-01-16,CHA vs LAL,252,244.04901918592145,217.28547814223856,255.95274777064563,38.66726962840707,7.950980814078548,False,✅ IN RANGE
2026-01-16,ATL vs POR,218,221.47308130046338,211.18311124433407,239.44253568750244,28.25942444316837,3.4730813004633774,False,✅ IN RANGE
2026-01-16,NYK vs GSW,239,228.09491414320817,208.02390276067726,242.22251305870353,34.19861029802627,10.905085856791828,False,✅ IN RANGE
2026-01-16,UTA vs DAL,266,259.3485463720182,224.2797132555949,267.95817153946047,43.67845828386555,6.651453627981823,True,⚠️ SKIP
2026-01-16,MIL vs SAS,220,216.772823515135,203.95361482829594,228.6159006187741,24.662285790478165,3.227176484864998,False,✅ IN RANGE
2026-01-16,OKC vs HOU,202,216.62793590508326,205.4001664501495,233.0569577685073,27.65679131835779,14.627935905083262,False,❌ MISS
2026-01-16,BOS vs MIA,233,229.863416225864,207.74454961643596,237.63888107413018,29.89433145769422,3.1365837741359996,False,✅ IN RANGE
2026-01-16,PHX vs DET,213,202.93004606256278,197.02057858698984,226.51687896129636,29.496300374306514,10.06995393743722,False,✅ IN RANGE
2026-01-17,BKN vs CHI,221,227.00191745332802,205.57060197692277,248.08235590324787,42.5117539263251,6.001917453328019,True,⚠️ SKIP
2026-01-17,TOR vs LAC,238,223.52133508197994,203.34298192395056,241.5089255848237,38.165943660873126,14.478664918020058,False,✅ IN RANGE
2026-01-17,DAL vs UTA,258,258.0066009065008,220.9832621493799,271.1647218162088,50.181459666828886,0.0066009065008074685,True,⚠️ SKIP
2026-01-17,PHI vs CLE,232,231.77352159140432,206.1843507032403,255.84518272202314,49.66083201878283,0.2264784085956819,True,⚠️ SKIP
2026-01-17,IND vs NOP,246,229.4621837217642,204.46591585355452,246.20713220638473,41.74121635283021,16.537816278235795,True,⚠️ SKIP
2026-01-17,HOU vs MIN,215,221.6959730348606,204.36317973061117,249.3596729827542,44.99649325214304,6.6959730348606,True,⚠️ SKIP
2026-01-17,SAC vs WAS,243,227.66602124611506,209.10320728169742,246.69513581507894,37.59192853338152,15.333978753884935,False,✅ IN RANGE
2026-01-17,NOP vs IND,246,225.56312290769083,207.17592635990016,243.86990206151248,36.69397570161232,20.436877092309174,False,❌ MISS
2026-01-17,CLE vs PHI,232,227.64065117154846,212.22712867281507,247.65938233170894,35.43225365889387,4.3593488284515445,False,✅ IN RANGE
2026-01-17,CHI vs BKN,221,235.98810632659556,216.46140744651237,246.8646889267099,30.403281480197535,14.988106326595556,False,✅ IN RANGE
2026-01-17,LAC vs TOR,238,231.19978942138565,209.241354739959,241.49817311995974,32.25681838000074,6.8002105786143545,False,✅ IN RANGE
2026-01-17,MIN vs HOU,215,215.4027780238729,204.3027855140321,235.51788623686,31.215100722827884,0.40277802387291217,False,✅ IN RANGE
2026-01-17,WAS vs SAC,243,229.54882300813867,214.22843659142802,242.92914874770184,28.700712156273823,13.451176991861331,False,❌ MISS
2026-01-17,UTA vs DAL,258,262.572756956004,224.32190057500807,275.1375395180756,50.81563894306751,4.572756956004014,True,⚠️ SKIP
2026-01-18,NYK vs PHX,205,223.85174438579287,204.67610245630863,248.9279460386565,44.251843582347874,18.85174438579287,True,⚠️ SKIP
2026-01-18,CHA vs GSW,252,238.1390315795088,210.32687932195913,256.4032520729827,46.07637275102357,13.86096842049119,True,⚠️ SKIP
2026-01-18,WAS vs DEN,236,230.33698643646957,209.2295526589516,252.05716708412163,42.827614425170026,5.663013563530427,True,⚠️ SKIP
2026-01-18,ORL vs MEM,235,222.65876648939934,204.95970045063982,243.5826088749247,38.62290842428487,12.34123351060066,False,✅ IN RANGE
2026-01-18,MEM vs ORL,235,229.5588104583795,210.50518651157145,245.086659648272,34.58147313670054,5.441189541620503,False,✅ IN RANGE
2026-01-18,POR vs LAL,248,232.15680913118152,207.68483618016933,249.33963345214585,41.65479727197652,15.843190868818482,True,⚠️ SKIP
2026-01-18,DEN vs WAS,236,236.14697090080924,214.6306870301078,252.25424478088533,37.623557750777536,0.14697090080923658,False,✅ IN RANGE
2026-01-18,MIN vs SAS,249,221.54984305106535,205.29003614427154,240.09774322770406,34.80770708343252,27.450156948934648,False,❌ MISS
2026-01-18,LAL vs POR,248,240.5148569911397,216.92778639574007,255.66904185793857,38.741255462198495,7.485143008860291,False,✅ IN RANGE
2026-01-18,PHX vs NYK,205,211.88642588648227,203.71243284723897,229.16322087953327,25.450788032294298,6.886425886482272,False,✅ IN RANGE
2026-01-18,SAS vs MIN,249,241.7496215314643,214.61985101666923,249.65425326073668,35.03440224406745,7.2503784685357004,False,✅ IN RANGE
2026-01-18,GSW vs CHA,252,237.69788906076982,210.93868824236228,260.09948625898363,49.16079801662136,14.302110939230175,True,⚠️ SKIP
2026-01-18,ATL vs BOS,238,220.36267195602127,203.53813403327516,242.09348254320145,38.55534850992629,17.637328043978727,False,✅ IN RANGE
2026-01-18,DET vs IND,199,211.12149225031794,197.35769380648617,241.2354158281228,43.87772202163663,12.121492250317942,True,⚠️ SKIP
2026-01-18,OKC vs MIA,242,224.46981971968472,207.1529919401753,247.5950968911068,40.44210495093151,17.530180280315278,True,⚠️ SKIP
2026-01-18,MIA vs OKC,242,228.40560229780826,213.92406440752035,241.9904425005834,28.066378093063065,13.594397702191742,False,❌ MISS
2026-01-18,BOS vs ATL,238,230.94688117845857,209.73003304102474,240.8875568699471,31.157523828922365,7.053118821541432,False,✅ IN RANGE
2026-01-18,IND vs DET,199,203.2743488938626,192.97674563510108,231.00165249667407,38.02490686157299,4.274348893862594,False,✅ IN RANGE
2026-01-19,WAS vs LAC,216,225.50864560308713,207.6749951517248,248.73219360612626,41.05719845440146,9.508645603087132,True,⚠️ SKIP
2026-01-19,NYK vs DAL,211,227.71794388735466,208.3167682271257,252.58967115075546,44.27290292362977,16.717943887354664,True,⚠️ SKIP
2026-01-19,SAS vs UTA,233,237.7845659736274,217.78602068201263,258.9058257006082,41.11980501859557,4.784565973627394,True,⚠️ SKIP
2026-01-19,DEN vs CHA,197,226.08490450214794,202.47084980908147,253.87851194228838,51.40766213320691,29.084904502147936,True,⚠️ SKIP
2026-01-19,SAC vs POR,227,228.82510105334572,208.57660154579523,252.889422861533,44.31282131573778,1.825101053345719,True,⚠️ SKIP
2026-01-19,CLE vs OKC,240,231.18973393326777,209.93575547413957,253.27439959921284,43.33864412507327,8.810266066732225,True,⚠️ SKIP
2026-01-19,HOU vs NOP,229,227.25128532346852,203.95364233068352,247.16801684902424,43.21437451834072,1.7487146765314776,True,⚠️ SKIP
2026-01-19,CHI vs BKN,226,227.45240364939988,207.6592385246557,247.73329089310963,40.07405236845392,1.4524036493998835,True,⚠️ SKIP
2026-01-19,LAL vs TOR,203,232.28435490950704,210.06146214288373,255.50458935572502,45.44312721284129,29.284354909507044,True,⚠️ SKIP
2026-01-19,ATL vs MIL,222,222.92269432336334,204.42389540879287,248.05427886339373,43.63038345460086,0.9226943233633449,True,⚠️ SKIP
2026-01-19,CHA vs DEN,197,218.9109847448514,196.11099398546258,249.7773372508024,53.666343265339805,21.91098474485139,True,⚠️ SKIP
2026-01-19,NOP vs HOU,229,226.6259678074929,211.2108218975027,237.00385918811693,25.793037290614222,2.3740321925070873,False,✅ IN RANGE
2026-01-19,TOR vs LAL,203,213.83344199666908,206.04400176293777,241.72715023803113,35.68314847509336,10.83344199666908,False,❌ MISS
2026-01-19,POR vs SAC,227,234.670679563501,215.21148713427243,247.54417007876236,32.33268294448993,7.670679563501011,False,✅ IN RANGE
2026-01-19,MIL vs ATL,222,221.36066104565037,213.4857353679206,236.80145087143336,23.315715503512763,0.6393389543496255,False,✅ IN RANGE
2026-01-19,UTA vs SAS,233,237.6941402974351,222.5169140682919,256.82685685796764,34.309942789675745,4.694140297435098,False,✅ IN RANGE
2026-01-19,DAL vs NYK,211,234.2499143076971,208.34313598306736,246.50622033684374,38.163084353776384,23.24991430769711,False,✅ IN RANGE
2026-01-19,LAC vs WAS,216,230.06380389078785,213.6008150346228,248.23578612054507,34.634971085922274,14.063803890787852,False,✅ IN RANGE
2026-01-19,OKC vs CLE,240,236.5807839031549,212.12142884060998,242.94225918803096,30.82083034742098,3.419216096845105,False,✅ IN RANGE
2026-01-19,BKN vs CHI,226,225.45356405227946,213.8173276413202,238.58178960321453,24.76446196189434,0.5464359477205392,False,✅ IN RANGE
2026-01-20,DET vs BOS,207,215.42119177535835,199.57608798961346,245.12313819367327,45.547050204059815,8.421191775358352,True,⚠️ SKIP
2026-01-20,PHI vs IND,217,223.8070181531785,201.91894138332617,245.1492409674028,43.23029958407662,6.80701815317849,True,⚠️ SKIP
2026-01-20,BKN vs PHX,243,226.73431469706017,202.57213648674193,245.63008344930086,43.05794696255893,16.26568530293983,True,⚠️ SKIP
2026-01-20,GSW vs MIA,247,236.44635016715833,213.39116924362867,254.54144963390212,41.15028039027345,10.553649832841671,True,⚠️ SKIP
2026-01-20,PHX vs BKN,243,225.81676251092472,208.59070537292473,242.83034989274532,34.23964451982059,17.18323748907528,False,❌ MISS
2026-01-20,MIA vs GSW,247,247.87793217404874,223.0607891612895,259.2200890190251,36.15929985773562,0.8779321740487376,False,✅ IN RANGE
2026-01-20,BOS vs DET,207,222.63204987557415,200.27223422416313,240.0938320406577,39.821597816494574,15.632049875574154,False,✅ IN RANGE
2026-01-20,IND vs PHI,217,217.70845057188697,209.58891793671094,236.1151794468591,26.526261510148146,0.7084505718869707,False,✅ IN RANGE
2026-01-21,PHI vs PHX,226,225.5121139133403,208.2606541066506,246.85437576124758,38.593721654596976,0.48788608665969946,False,✅ IN RANGE
2026-01-21,DEN vs LAL,222,227.28847726889018,201.53756338055902,248.75658908035442,47.219025699795395,5.288477268890176,True,⚠️ SKIP
2026-01-21,UTA vs MIN,249,238.22153961614782,216.0756331600724,259.32739311774606,43.25175995767364,10.778460383852178,True,⚠️ SKIP
2026-01-21,HOU vs SAS,217,220.56156151722638,205.51575149196358,250.89941320737515,45.38366171541156,3.56156151722638,True,⚠️ SKIP
2026-01-21,CHI vs LAC,248,227.13059332186097,206.92468466704491,251.73793051415169,44.81324584710677,20.86940667813903,True,⚠️ SKIP
2026-01-21,GSW vs TOR,272,233.8836480693681,209.5358319108666,260.0743078841884,50.538475973321795,38.11635193063191,True,⚠️ SKIP
2026-01-21,SAC vs MIA,247,237.18425402055902,208.53022497751394,252.97009934624705,44.439874368733115,9.815745979440976,True,⚠️ SKIP
2026-01-22,MEM vs ATL,246,227.6828999791466,211.44482852699278,252.79690156564573,41.35207303865295,18.31710002085339,True,⚠️ SKIP
2026-01-22,NYK vs BKN,186,224.085464626748,199.33173538055166,247.47794017013584,48.146204789584175,38.085464626748006,True,⚠️ SKIP
2026-01-22,BOS vs IND,223,221.8015266718879,200.0678396357329,237.70535065867875,37.63751102294586,1.198473328112101,False,✅ IN RANGE
2026-01-22,MIL vs OKC,224,227.39479051513683,205.8695561475451,244.74883538307483,38.87927923552974,3.394790515136833,False,✅ IN RANGE
2026-01-22,NOP vs DET,216,225.86695745692617,202.98912280667372,242.15436479340894,39.165241986735225,9.866957456926173,False,✅ IN RANGE
2026-01-22,CHA vs CLE,181,228.22711549951597,197.6009358664372,253.88866288507907,56.287727018641874,47.227115499515975,True,⚠️ SKIP
2026-01-22,SAC vs TOR,231,223.7652522627635,206.91508706481812,248.6688878135792,41.75380074876108,7.234747737236489,True,⚠️ SKIP
2026-01-23,PHI vs HOU,250,222.64970019062667,203.58195189792775,250.0345133579065,46.45256145997874,27.350299809373325,True,⚠️ SKIP
2026-01-23,UTA vs SAS,235,234.84328855962553,215.27980288231544,256.16011363205234,40.88031074973691,0.15671144037446538,True,⚠️ SKIP
2026-01-23,ORL vs CHA,221,230.92389211792596,202.2687710416166,246.17633382454073,43.907562782924145,9.92389211792596,True,⚠️ SKIP
2026-01-23,MIN vs CHI,235,237.18676690521386,208.85529103616048,254.75612969565128,45.9008386594908,2.186766905213858,True,⚠️ SKIP
2026-01-23,DAL vs GSW,238,235.9475443170811,212.01560317103545,259.64926979269114,47.63366662165569,2.0524556829188896,True,⚠️ SKIP
2026-01-23,WAS vs DEN,204,223.20118359338883,203.39291053427058,249.65993343173994,46.26702289746936,19.201183593388834,True,⚠️ SKIP
2026-01-23,POR vs MIA,237,236.50014528806426,214.27169054085775,258.39239685910235,44.1207063182446,0.4998547119357397,True,⚠️ SKIP
2026-01-23,LAC vs LAL,216,227.85727726685468,205.64483009097435,253.08605840763346,47.44122831665911,11.85727726685468,True,⚠️ SKIP
2026-01-24,BKN vs BOS,256,236.54772384308313,204.5599069702959,253.1418580618024,48.58195109150648,19.452276156916867,True,⚠️ SKIP
2026-01-24,ATL vs PHX,213,226.72860233608762,210.44029354378824,250.90482825861108,40.46453471482283,13.728602336087619,True,⚠️ SKIP
2026-01-24,DET vs HOU,215,215.03621673144167,201.2857976063166,243.17136532073332,41.88556771441671,0.03621673144166948,True,⚠️ SKIP
2026-01-24,CHA vs WAS,234,222.28225851059284,201.6905205939878,240.66220656556186,38.97168597157406,11.71774148940716,False,✅ IN RANGE
2026-01-24,MEM vs NOP,260,234.9276269641241,210.57559650325427,258.39757291843773,47.82197641518346,25.0723730358759,True,⚠️ SKIP
2026-01-24,OKC vs IND,231,227.58034407149276,203.27854331727303,242.6166375993308,39.33809428205777,3.4196559285072397,False,✅ IN RANGE
2026-01-24,MIL vs DEN,202,221.5742794218185,200.60205645915966,244.28247665048872,43.68042019132906,19.57427942181849,True,⚠️ SKIP
2026-01-24,CLE vs SAC,241,226.00134293055848,205.46655441212005,249.37717608355626,43.91062167143622,14.99865706944152,True,⚠️ SKIP
2026-01-24,POR vs TOR,208,221.47080166477812,207.43614606642635,250.7812150977393,43.34506903131296,13.470801664778122,True,⚠️ SKIP
2026-01-24,PHI vs NYK,221,222.53058781877502,201.69182601414255,240.4641980613065,38.77237204716394,1.5305878187750181,False,✅ IN RANGE
2026-01-25,MIN vs GSW,196,229.5437602027961,208.25171237914006,257.9670289158298,49.715316536689755,33.54376020279611,True,⚠️ SKIP
2026-01-25,ORL vs CLE,224,227.24197143760944,206.5807579329233,249.8966850290356,43.31592709611232,3.241971437609436,True,⚠️ SKIP
2026-01-25,CHI vs BOS,225,227.3563401149241,205.96315947542465,250.54398272001885,44.5808232445942,2.3563401149241088,True,⚠️ SKIP
2026-01-25,DET vs SAC,255,223.35873940330328,204.8976204376559,246.35460089592394,41.45698045826805,31.641260596696725,True,⚠️ SKIP
2026-01-25,UTA vs MIA,263,241.77008664714828,215.9953170474449,263.3815606322536,47.38624358480868,21.229913352851725,True,⚠️ SKIP
2026-01-25,DAL vs LAL,226,227.89329553282835,209.5580477845979,250.04537541438927,40.487327629791366,1.893295532828347,True,⚠️ SKIP
2026-01-26,ATL vs IND,248,234.8728677225051,210.60122187696493,248.01572522301691,37.41450334605199,13.127132277494894,False,✅ IN RANGE
2026-01-26,PHX vs MIA,213,230.40067502840478,209.76421269120047,257.2341273945718,47.4699147033713,17.400675028404777,True,⚠️ SKIP
2026-01-26,SAS vs NOP,199,229.05024724786549,204.3662337693799,254.55371955892562,50.18748578954572,30.050247247865485,True,⚠️ SKIP
2026-01-26,OKC vs TOR,204,225.91695519938872,205.40002553169867,248.53186116353936,43.13183563184069,21.916955199388724,True,⚠️ SKIP
2026-01-26,LAC vs BKN,215,226.2205375947744,205.79138891824374,249.78198187685533,43.990592958611586,11.220537594774413,True,⚠️ SKIP
2026-01-26,CHA vs PHI,223,227.74681184344706,203.6084199011369,246.23355493631055,42.625135035173656,4.7468118434470625,True,⚠️ SKIP
2026-01-27,BOS vs POR,196,230.0459626410666,207.49922356448695,252.09139384623748,44.592170281750526,34.04596264106661,True,⚠️ SKIP
2026-01-27,MIN vs GSW,191,228.63521763991446,200.83580371763077,251.38726518247327,50.551461464842504,37.63521763991446,True,⚠️ SKIP
2026-01-27,CHI vs LAL,247,226.9793558686538,204.92822611673031,251.44644667249824,46.518220555767925,20.020644131346188,True,⚠️ SKIP
2026-01-27,HOU vs MEM,207,228.28870037195472,206.8678370614094,251.30501360326693,44.437176541857525,21.288700371954718,True,⚠️ SKIP
2026-01-27,CLE vs ORL,212,218.73618856215109,202.78532811345266,247.10972536179628,44.324397248343615,6.736188562151085,True,⚠️ SKIP
2026-01-28,PHI vs MIL,261,221.06353083513648,205.7152059224654,250.7745777392938,45.05937181682839,39.936469164863524,True,⚠️ SKIP
2026-01-28,WAS vs POR,226,227.04595664644833,201.7838522910385,246.76335404752868,44.97950175649018,1.0459566464483316,True,⚠️ SKIP
2026-01-28,NYK vs SAC,190,223.46906032354386,200.66611725805737,244.51835762606845,43.85224036801108,33.46906032354386,True,⚠️ SKIP
2026-01-28,OKC vs NOP,199,227.81234071250128,203.8206601387745,249.73145930125773,45.910799162483215,28.812340712501282,True,⚠️ SKIP
2026-01-28,PHX vs BKN,208,220.79162818394738,204.16980125645242,243.69062979279704,39.520828536344624,12.791628183947381,False,✅ IN RANGE
2026-01-28,DEN vs DET,216,215.98740998259285,198.89686956933232,241.34994865101746,42.45307908168513,0.012590017407148935,True,⚠️ SKIP
2026-01-28,UTA vs LAC,218,230.1065291140512,213.24560305288676,252.3424862027304,39.09688314984365,12.106529114051199,False,✅ IN RANGE
2026-01-29,TOR vs NYK,211,218.98144355666577,201.72824712785265,239.41476142424247,37.68651429638982,7.981443556665766,False,✅ IN RANGE
2026-01-29,IND vs CHI,223,231.0767150997217,205.04296340814227,253.35099446872422,48.30803106058195,8.076715099721696,True,⚠️ SKIP
2026-01-29,CLE vs LAL,228,225.8931731404649,205.52905473334184,248.69842267559983,43.16936794225799,2.10682685953509,True,⚠️ SKIP
2026-01-29,DAL vs MIN,223,223.12767849268445,203.8962108346126,249.61153024665197,45.71531941203938,0.12767849268445275,True,⚠️ SKIP
2026-01-29,UTA vs GSW,264,240.07381049428747,210.63194610563693,264.36006312130473,53.728117015667806,23.92618950571253,True,⚠️ SKIP
2026-01-29,HOU vs SAS,210,219.79165908586685,203.19272960432042,246.7566207581885,43.56389115386807,9.791659085866854,True,⚠️ SKIP
2026-01-29,BOS vs ATL,223,232.1038988904504,208.63829988024747,251.93216907124346,43.29386919099599,9.10389889045041,True,⚠️ SKIP
2026-01-29,MIA vs ORL,257,235.8943613254759,209.59461585384844,257.9281641056961,48.333548251847674,21.1056386745241,True,⚠️ SKIP
2026-01-29,MEM vs CHA,209,211.6920277443492,206.14917864351503,246.8325386172094,40.683359973694365,2.69202774434919,True,⚠️ SKIP
2026-01-30,PHI vs SAC,224,227.96244962612764,209.11894988423182,253.86055704846956,44.741607164237735,3.9624496261276363,True,⚠️ SKIP
2026-01-30,ATL vs HOU,190,219.93318971651814,198.67495050190487,243.75180613195238,45.076855630047504,29.933189716518143,True,⚠️ SKIP
2026-01-30,WAS vs MIL,208,224.78099522347253,206.82756815840514,252.87151919521818,46.04395103681304,16.78099522347253,True,⚠️ SKIP
2026-01-30,CHI vs MIA,229,228.07830482829868,213.91397039513174,256.4903080054147,42.57633761028296,0.921695171701316,True,⚠️ SKIP
