game_date,home_team,away_team,predicted_total,actual_total,error
2026-01-24,MEM,NOP,230.99215291394478,260,-29.00784708605522
2026-01-24,DET,HOU,216.7839000033852,215,1.783900003385213
2026-01-24,ATL,PHX,229.206203043963,213,16.206203043963
2026-01-24,BKN,BOS,222.74725550176288,256,-33.25274449823712
2026-01-24,CLE,SAC,233.5485383954604,241,-7.451461604539588
2026-01-24,POR,TOR,229.79160825441846,208,21.791608254418463
2026-01-24,MIL,DEN,221.12776216379797,202,19.127762163797968
2026-01-24,OKC,IND,225.0879226513601,231,-5.912077348639912
